WARNING: 2 open meshes merged
     Merged: WingGeom
     Merged: Horizontal_Stabilizer
...Mass Properties...
4 Num Comps
4 Total Num Meshes
2688 Total Num Tris

1.013159090076144e+01             Total Mass
4.796288054936921e+00 -8.894884848378322e-09 1.886868653473537e-02       Center of Gravity
7.798161568181559e+00 6.906985839416743e+01 7.477367888588699e+01       Ixx, Iyy, Izz
-1.565039756450724e-02 7.302754828431165e-01 2.423597526004641e-03       Ixy, Ixz, Iyz
1.013159090076144e+01             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
FuselageGeom	8.044894210036214e+00	5.144446896715666e+00	1.891377320898084e-16	5.943490926978406e-03	1.669969925477131e+00	4.228831944767609e+01	4.285296451335034e+01	-1.444025090992132e-02	7.774836794436756e-02	1.071416255405805e-03	8.044894210036214e+00
WingGeom	8.515006698191422e-01	5.981261518037831e+00	-1.058358952394697e-07	5.040459423599032e-02	4.995273186995297e+00	7.851040197832353e-01	5.774846638008881e+00	-1.504880242654125e-03	1.236597781057282e-02	1.289964035909878e-03	8.515006698191422e-01
Horizontal_Stabilizer	1.801507572905564e-01	9.024272765003099e+00	-1.247293675736326e-16	6.463922106596397e-01	9.549011009103564e-02	9.046050750850761e-02	1.711635192393314e-01	-3.416199013712009e-05	1.100611063073470e-02	4.953660860932482e-05	1.801507572905564e-01
Fuselage_Engine	1.055045263615561e+00	4.632214530244545e-01	-3.746759743118045e-16	-1.517710709139790e-02	9.630738060304681e-01	6.315010134882482e-01	7.745853491646897e-01	3.290023672246234e-04	-7.456579476867167e-05	1.268346807469072e-05	1.055045263615561e+00
Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
Totals	1.013159090076144e+01	4.796288054936921e+00	-8.894884848378322e-09	1.886868653473537e-02	7.798161568181559e+00	6.906985839416743e+01	7.477367888588699e+01	-1.565039756450724e-02	7.302754828431165e-01	2.423597526004641e-03	1.013159090076144e+01

...Filling Mass Properties (Volume Only -- No Shell or Point Mass)...
10 Num Slice

Slice	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
4.632214530244547e-01	1.176678865981188e+00	4.632214530244545e-01	-2.415933674381504e-16	-1.378353054975951e-02	9.671032219328415e-01	6.578224030596226e-01	8.033672156554337e-01	3.380205385014610e-04	-8.427355398503232e-05	-5.001167143963038e-05	1.176678865981188e+00
1.467092879021880e+00	1.745208789842938e+00	7.902487684442138e-01	-1.445685566880257e-16	-1.152530352144043e-02	1.044999445644246e+00	1.182975964153256e+00	1.367426839832560e+00	-8.714485345924928e-04	1.593006254805750e-03	-8.307141807089125e-04	1.745208789842938e+00
2.470964305019306e+00	2.648717382500309e+00	1.363560568012230e+00	-1.072504819355598e-16	-9.944848163505585e-03	1.222040906798792e+00	3.111748774805512e+00	3.358353734594680e+00	-2.366782654258599e-03	5.135493582177384e-03	-1.715097603358300e-03	2.648717382500309e+00
3.474835731016732e+00	3.724994856244352e+00	1.973579638242046e+00	8.425788004980550e-17	-6.598981336205799e-03	1.466597800335064e+00	6.837561403226344e+00	7.151688122896031e+00	-5.587960228464623e-03	2.162233770190673e-02	-2.398297642147702e-03	3.724994856244352e+00
4.478707157014157e+00	4.942672675338138e+00	2.590743349857152e+00	1.644929406032382e-16	-2.230990299675777e-03	1.768272940250595e+00	1.294690470807007e+01	1.337355566479151e+01	-7.426272509858808e-03	6.112834128760592e-02	-1.290757267376912e-03	4.942672675338138e+00
5.482578583011584e+00	6.492214630522960e+00	3.280957749145047e+00	1.705253747215503e-16	3.032722817740101e-03	2.925867250346256e+00	2.323350435845927e+01	2.462621566838363e+01	-9.712004399867944e-03	1.351596768879708e-01	1.647466410081395e-03	6.492214630522960e+00
6.486450009009009e+00	7.839161566263422e+00	3.831734505111509e+00	1.110890181423884e-16	6.119980140690112e-03	5.143481790489082e+00	3.506330268930381e+01	3.850376154472356e+01	-1.250359665040212e-02	1.977654286712838e-01	2.263732709946948e-03	7.839161566263422e+00
7.490321435006435e+00	9.020857858500079e+00	4.310994757040716e+00	-9.990106879405232e-09	7.713154714969843e-03	7.502593340774112e+00	4.913429611799036e+01	5.477868443642928e+01	-1.470849069620378e-02	2.419829915063660e-01	2.321789506026860e-03	9.020857858500079e+00
8.494192861003860e+00	9.862256803020623e+00	4.667884517639618e+00	-9.137800395117128e-09	1.201893316839404e-02	7.663896325525907e+00	6.283748494431805e+01	6.852531059818716e+01	-1.562076368941396e-02	4.040113082768766e-01	2.516453443554166e-03	9.862256803020623e+00
9.498064287001286e+00	1.013159090076143e+01	4.796288054936921e+00	-8.894884826895156e-09	1.886868653473537e-02	7.798161568181551e+00	6.906985839416740e+01	7.477367888588704e+01	-1.565039756450756e-02	7.302754828431166e-01	2.423597526004730e-03	1.013159090076143e+01
