   xfusel    yspan       cp      dMACH
   0.038060  0.475882 -0.000037  0.000013
   0.059039  0.475882 -0.000551  0.000194
   0.084265  0.475882 -0.001211  0.000427
   0.113495  0.475882 -0.002007  0.000707
   0.146447  0.475882 -0.002899  0.001021
   0.182803  0.475882 -0.003815  0.001344
   0.222215  0.475882 -0.004663  0.001643
   0.264302  0.475882 -0.005355  0.001887
   0.308658  0.475882 -0.005842  0.002058
   0.354858  0.475882 -0.006128  0.002159
   0.402455  0.475882 -0.006258  0.002204
   0.450991  0.475882 -0.006287  0.002215
   0.500000  0.475882 -0.006245  0.002200
   0.549009  0.475882 -0.006125  0.002158
   0.597545  0.475882 -0.005885  0.002073
   0.645142  0.475882 -0.005473  0.001928
   0.691342  0.475882 -0.004860  0.001712
   0.735698  0.475882 -0.004059  0.001430
   0.777785  0.475882 -0.003130  0.001103
   0.817197  0.475882 -0.002161  0.000761
   0.853553  0.475882 -0.001237  0.000436
   0.886505  0.475882 -0.000424  0.000149
   0.915735  0.475882  0.000245 -0.000087
   0.940961  0.475882  0.000767 -0.000271
   0.961940  0.475882  0.001153 -0.000407
   0.978470  0.475882  0.001422 -0.000502
   0.990393  0.475882  0.001597 -0.000563
   0.997592  0.475882  0.001696 -0.000598
   1.000000  0.475882  0.001727 -0.000609
   0.000000  0.501376  0.000528 -0.000186
   0.002408  0.501376  0.000485 -0.000171
   0.009607  0.501376  0.000357 -0.000126
   0.021530  0.501376  0.000133 -0.000047
   0.038060  0.501376 -0.000198  0.000069
   0.059039  0.501376 -0.000648  0.000228
   0.084265  0.501376 -0.001222  0.000431
   0.113495  0.501376 -0.001912  0.000674
   0.146447  0.501376 -0.002685  0.000946
   0.182803  0.501376 -0.003483  0.001227
   0.222215  0.501376 -0.004233  0.001491
   0.264302  0.501376 -0.004863  0.001713
   0.308658  0.501376 -0.005327  0.001877
   0.354858  0.501376 -0.005620  0.001980
   0.402455  0.501376 -0.005769  0.002032
   0.450991  0.501376 -0.005813  0.002048
   0.500000  0.501376 -0.005773  0.002033
   0.549009  0.501376 -0.005645  0.001988
   0.597545  0.501376 -0.005398  0.001902
   0.645142  0.501376 -0.004999  0.001761
   0.691342  0.501376 -0.004429  0.001560
   0.735698  0.501376 -0.003707  0.001306
   0.777785  0.501376 -0.002884  0.001016
   0.817197  0.501376 -0.002034  0.000716
   0.853553  0.501376 -0.001227  0.000432
   0.886505  0.501376 -0.000514  0.000181
   0.915735  0.501376  0.000078 -0.000027
   0.940961  0.501376  0.000541 -0.000191
   0.961940  0.501376  0.000886 -0.000312
   0.978470  0.501376  0.001131 -0.000399
   0.990393  0.501376  0.001292 -0.000456
   0.997592  0.501376  0.001383 -0.000488
   1.000000  0.501376  0.001412 -0.000498
   0.000000  0.526870  0.000322 -0.000114
   0.002408  0.526870  0.000285 -0.000101
   0.009607  0.526870  0.000169 -0.000060
   0.021530  0.526870 -0.000030  0.000010
   0.038060  0.526870 -0.000323  0.000114
   0.059039  0.526870 -0.000719  0.000253
   0.084265  0.526870 -0.001222  0.000430
   0.113495  0.526870 -0.001823  0.000642
   0.146447  0.526870 -0.002496  0.000879
   0.182803  0.526870 -0.003196  0.001126
   0.222215  0.526870 -0.003863  0.001361
   0.264302  0.526870 -0.004435  0.001562
   0.308658  0.526870 -0.004872  0.001716
   0.354858  0.526870 -0.005163  0.001819
   0.402455  0.526870 -0.005322  0.001875
   0.450991  0.526870 -0.005375  0.001894
   0.500000  0.526870 -0.005337  0.001880
   0.549009  0.526870 -0.005206  0.001834
   0.597545  0.526870 -0.004960  0.001747
   0.645142  0.526870 -0.004579  0.001613
   0.691342  0.526870 -0.004052  0.001428
   0.735698  0.526870 -0.003401  0.001198
   0.777785  0.526870 -0.002670  0.000940
   0.817197  0.526870 -0.001920  0.000677
   0.853553  0.526870 -0.001210  0.000426
   0.886505  0.526870 -0.000582  0.000205
   0.915735  0.526870 -0.000058  0.000020
   0.940961  0.526870  0.000356 -0.000125
   0.961940  0.526870  0.000667 -0.000235
   0.978470  0.526870  0.000889 -0.000313
   0.990393  0.526870  0.001037 -0.000366
   0.997592  0.526870  0.001120 -0.000395
   1.000000  0.526870  0.001147 -0.000405
   0.000000  0.552363  0.000157 -0.000055
   0.002408  0.552363  0.000123 -0.000043
   0.009607  0.552363  0.000020 -0.000007
   0.021530  0.552363 -0.000159  0.000056
   0.038060  0.552363 -0.000420  0.000148
   0.059039  0.552363 -0.000770  0.000271
   0.084265  0.552363 -0.001212  0.000427
   0.113495  0.552363 -0.001739  0.000613
   0.146447  0.552363 -0.002330  0.000821
   0.182803  0.552363 -0.002947  0.001038
   0.222215  0.552363 -0.003540  0.001247
   0.264302  0.552363 -0.004060  0.001430
   0.308658  0.552363 -0.004467  0.001574
   0.354858  0.552363 -0.004750  0.001673
   0.402455  0.552363 -0.004912  0.001730
   0.450991  0.552363 -0.004971  0.001751
   0.500000  0.552363 -0.004936  0.001739
   0.549009  0.552363 -0.004806  0.001693
   0.597545  0.552363 -0.004567  0.001609
   0.645142  0.552363 -0.004206  0.001482
   0.691342  0.552363 -0.003721  0.001311
   0.735698  0.552363 -0.003131  0.001103
   0.777785  0.552363 -0.002480  0.000874
   0.817197  0.552363 -0.001816  0.000640
   0.853553  0.552363 -0.001188  0.000419
   0.886505  0.552363 -0.000633  0.000223
   0.915735  0.552363 -0.000167  0.000059
   0.940961  0.552363  0.000203 -0.000072
   0.961940  0.552363  0.000484 -0.000171
   0.978470  0.552363  0.000687 -0.000242
   0.990393  0.552363  0.000823 -0.000290
   0.997592  0.552363  0.000899 -0.000317
   1.000000  0.552363  0.000924 -0.000326
   0.000000  0.577857  0.000023 -0.000008
   0.002408  0.577857 -0.000008  0.000003
   0.009607  0.577857 -0.000102  0.000036
   0.021530  0.577857 -0.000262  0.000092
   0.038060  0.577857 -0.000494  0.000174
   0.059039  0.577857 -0.000806  0.000284
   0.084265  0.577857 -0.001196  0.000421
   0.113495  0.577857 -0.001661  0.000585
   0.146447  0.577857 -0.002181  0.000769
   0.182803  0.577857 -0.002727  0.000961
   0.222215  0.577857 -0.003257  0.001147
   0.264302  0.577857 -0.003728  0.001313
   0.308658  0.577857 -0.004107  0.001447
   0.354858  0.577857 -0.004377  0.001542
   0.402455  0.577857 -0.004538  0.001599
   0.450991  0.577857 -0.004599  0.001620
   0.500000  0.577857 -0.004567  0.001609
   0.549009  0.577857 -0.004441  0.001565
   0.597545  0.577857 -0.004212  0.001484
   0.645142  0.577857 -0.003873  0.001364
   0.691342  0.577857 -0.003427  0.001208
   0.735698  0.577857 -0.002895  0.001020
   0.777785  0.577857 -0.002311  0.000814
   0.817197  0.577857 -0.001721  0.000606
   0.853553  0.577857 -0.001164  0.000410
   0.886505  0.577857 -0.000670  0.000236
   0.915735  0.577857 -0.000254  0.000089
   0.940961  0.577857  0.000079 -0.000028
   0.961940  0.577857  0.000333 -0.000118
   0.978470  0.577857  0.000518 -0.000183
   0.990393  0.577857  0.000642 -0.000226
   0.997592  0.577857  0.000713 -0.000251
   1.000000  0.577857  0.000736 -0.000260
   0.000000  0.603351 -0.000087  0.000030
   0.002408  0.603351 -0.000114  0.000040
   0.009607  0.603351 -0.000198  0.000069
   0.021530  0.603351 -0.000342  0.000120
   0.038060  0.603351 -0.000551  0.000194
   0.059039  0.603351 -0.000828  0.000292
   0.084265  0.603351 -0.001175  0.000414
   0.113495  0.603351 -0.001586  0.000559
   0.146447  0.603351 -0.002047  0.000721
   0.182803  0.603351 -0.002532  0.000892
   0.222215  0.603351 -0.003007  0.001060
   0.264302  0.603351 -0.003434  0.001210
   0.308658  0.603351 -0.003784  0.001333
   0.354858  0.603351 -0.004039  0.001423
   0.402455  0.603351 -0.004197  0.001478
   0.450991  0.603351 -0.004258  0.001500
   0.500000  0.603351 -0.004229  0.001490
   0.549009  0.603351 -0.004109  0.001448
   0.597545  0.603351 -0.003891  0.001371
   0.645142  0.603351 -0.003574  0.001259
   0.691342  0.603351 -0.003165  0.001115
   0.735698  0.603351 -0.002683  0.000945
   0.777785  0.603351 -0.002160  0.000761
   0.817197  0.603351 -0.001633  0.000575
   0.853553  0.603351 -0.001137  0.000401
   0.886505  0.603351 -0.000696  0.000245
   0.915735  0.603351 -0.000323  0.000114
   0.940961  0.603351 -0.000023  0.000008
   0.961940  0.603351  0.000208 -0.000073
   0.978470  0.603351  0.000377 -0.000133
   0.990393  0.603351  0.000490 -0.000173
   0.997592  0.603351  0.000556 -0.000196
   1.000000  0.603351  0.000577 -0.000204
   0.000000  0.628844 -0.000175  0.000062
   0.002408  0.628844 -0.000200  0.000070
   0.009607  0.628844 -0.000276  0.000097
   0.021530  0.628844 -0.000405  0.000143
   0.038060  0.628844 -0.000593  0.000209
   0.059039  0.628844 -0.000841  0.000296
   0.084265  0.628844 -0.001150  0.000405
   0.113495  0.628844 -0.001516  0.000534
   0.146447  0.628844 -0.001926  0.000679
   0.182803  0.628844 -0.002358  0.000831
   0.222215  0.628844 -0.002784  0.000981
   0.264302  0.628844 -0.003172  0.001118
   0.308658  0.628844 -0.003494  0.001231
   0.354858  0.628844 -0.003734  0.001316
   0.402455  0.628844 -0.003884  0.001368
   0.450991  0.628844 -0.003945  0.001390
   0.500000  0.628844 -0.003919  0.001381
   0.549009  0.628844 -0.003805  0.001341
   0.597545  0.628844 -0.003600  0.001268
   0.645142  0.628844 -0.003306  0.001165
   0.691342  0.628844 -0.002931  0.001032
   0.735698  0.628844 -0.002494  0.000878
   0.777785  0.628844 -0.002024  0.000713
   0.817197  0.628844 -0.001552  0.000547
   0.853553  0.628844 -0.001108  0.000391
   0.886505  0.628844 -0.000713  0.000251
   0.915735  0.628844 -0.000378  0.000133
   0.940961  0.628844 -0.000106  0.000037
   0.961940  0.628844  0.000103 -0.000036
   0.978470  0.628844  0.000257 -0.000091
   0.990393  0.628844  0.000363 -0.000128
   0.997592  0.628844  0.000422 -0.000149
   1.000000  0.628844  0.000442 -0.000156
   0.000000  0.654338 -0.000245  0.000086
   0.002408  0.654338 -0.000268  0.000094
   0.009607  0.654338 -0.000337  0.000119
   0.021530  0.654338 -0.000454  0.000160
   0.038060  0.654338 -0.000623  0.000219
   0.059039  0.654338 -0.000846  0.000298
   0.084265  0.654338 -0.001122  0.000396
   0.113495  0.654338 -0.001449  0.000511
   0.146447  0.654338 -0.001815  0.000639
   0.182803  0.654338 -0.002202  0.000776
   0.222215  0.654338 -0.002585  0.000911
   0.264302  0.654338 -0.002937  0.001035
   0.308658  0.654338 -0.003233  0.001139
   0.354858  0.654338 -0.003457  0.001218
   0.402455  0.654338 -0.003599  0.001268
   0.450991  0.654338 -0.003658  0.001289
   0.500000  0.654338 -0.003634  0.001280
   0.549009  0.654338 -0.003527  0.001243
   0.597545  0.654338 -0.003335  0.001175
   0.645142  0.654338 -0.003063  0.001079
   0.691342  0.654338 -0.002720  0.000958
   0.735698  0.654338 -0.002324  0.000819
   0.777785  0.654338 -0.001900  0.000669
   0.817197  0.654338 -0.001477  0.000520
   0.853553  0.654338 -0.001078  0.000380
   0.886505  0.654338 -0.000723  0.000254
   0.915735  0.654338 -0.000420  0.000148
   0.940961  0.654338 -0.000175  0.000062
   0.961940  0.654338  0.000017 -0.000006
   0.978470  0.654338  0.000158 -0.000056
   0.990393  0.654338  0.000254 -0.000090
   0.997592  0.654338  0.000309 -0.000109
   1.000000  0.654338  0.000327 -0.000116
   0.000000  0.679832 -0.000303  0.000106
   0.002408  0.679832 -0.000323  0.000114
   0.009607  0.679832 -0.000385  0.000136
   0.021530  0.679832 -0.000492  0.000173
   0.038060  0.679832 -0.000644  0.000227
   0.059039  0.679832 -0.000844  0.000298
   0.084265  0.679832 -0.001093  0.000385
   0.113495  0.679832 -0.001386  0.000488
   0.146447  0.679832 -0.001714  0.000604
   0.182803  0.679832 -0.002061  0.000726
   0.222215  0.679832 -0.002405  0.000848
   0.264302  0.679832 -0.002725  0.000960
   0.308658  0.679832 -0.002996  0.001056
   0.354858  0.679832 -0.003204  0.001129
   0.402455  0.679832 -0.003339  0.001176
   0.450991  0.679832 -0.003395  0.001196
   0.500000  0.679832 -0.003373  0.001189
   0.549009  0.679832 -0.003273  0.001153
   0.597545  0.679832 -0.003095  0.001090
   0.645142  0.679832 -0.002843  0.001002
   0.691342  0.679832 -0.002529  0.000891
   0.735698  0.679832 -0.002170  0.000765
   0.777785  0.679832 -0.001787  0.000630
   0.817197  0.679832 -0.001406  0.000495
   0.853553  0.679832 -0.001047  0.000369
   0.886505  0.679832 -0.000727  0.000256
   0.915735  0.679832 -0.000453  0.000159
   0.940961  0.679832 -0.000231  0.000081
   0.961940  0.679832 -0.000056  0.000019
   0.978470  0.679832  0.000073 -0.000026
   0.990393  0.679832  0.000162 -0.000057
   0.997592  0.679832  0.000213 -0.000075
   1.000000  0.679832  0.000230 -0.000081
   0.000000  0.705325 -0.000348  0.000122
   0.002408  0.705325 -0.000366  0.000129
   0.009607  0.705325 -0.000423  0.000149
   0.021530  0.705325 -0.000520  0.000183
   0.038060  0.705325 -0.000657  0.000232
   0.059039  0.705325 -0.000839  0.000296
   0.084265  0.705325 -0.001063  0.000375
   0.113495  0.705325 -0.001326  0.000467
   0.146447  0.705325 -0.001620  0.000571
   0.182803  0.705325 -0.001932  0.000681
   0.222215  0.705325 -0.002243  0.000790
   0.264302  0.705325 -0.002534  0.000893
   0.308658  0.705325 -0.002783  0.000980
   0.354858  0.705325 -0.002975  0.001048
   0.402455  0.705325 -0.003100  0.001092
   0.450991  0.705325 -0.003154  0.001111
   0.500000  0.705325 -0.003134  0.001104
   0.549009  0.705325 -0.003041  0.001072
   0.597545  0.705325 -0.002876  0.001013
   0.645142  0.705325 -0.002644  0.000932
   0.691342  0.705325 -0.002357  0.000830
   0.735698  0.705325 -0.002030  0.000715
   0.777785  0.705325 -0.001683  0.000593
   0.817197  0.705325 -0.001339  0.000472
   0.853553  0.705325 -0.001016  0.000358
   0.886505  0.705325 -0.000726  0.000255
   0.915735  0.705325 -0.000478  0.000168
   0.940961  0.705325 -0.000275  0.000097
   0.961940  0.705325 -0.000116  0.000041
   0.978470  0.705325  0.000003 -0.000001
   0.990393  0.705325  0.000085 -0.000030
   0.997592  0.705325  0.000133 -0.000047
   1.000000  0.705325  0.000148 -0.000052
   0.000000  0.730819 -0.000383  0.000135
   0.002408  0.730819 -0.000400  0.000141
   0.009607  0.730819 -0.000452  0.000159
   0.021530  0.730819 -0.000540  0.000190
   0.038060  0.730819 -0.000665  0.000234
   0.059039  0.730819 -0.000829  0.000292
   0.084265  0.730819 -0.001031  0.000363
   0.113495  0.730819 -0.001269  0.000447
   0.146447  0.730819 -0.001534  0.000541
   0.182803  0.730819 -0.001815  0.000639
   0.222215  0.730819 -0.002097  0.000739
   0.264302  0.730819 -0.002360  0.000832
   0.308658  0.730819 -0.002588  0.000912
   0.354858  0.730819 -0.002765  0.000974
   0.402455  0.730819 -0.002882  0.001015
   0.450991  0.730819 -0.002933  0.001033
   0.500000  0.730819 -0.002914  0.001027
   0.549009  0.730819 -0.002828  0.000997
   0.597545  0.730819 -0.002675  0.000942
   0.645142  0.730819 -0.002463  0.000867
   0.691342  0.730819 -0.002200  0.000775
   0.735698  0.730819 -0.001903  0.000670
   0.777785  0.730819 -0.001588  0.000560
   0.817197  0.730819 -0.001277  0.000450
   0.853553  0.730819 -0.000984  0.000347
   0.886505  0.730819 -0.000722  0.000254
   0.915735  0.730819 -0.000496  0.000174
   0.940961  0.730819 -0.000311  0.000109
   0.961940  0.730819 -0.000165  0.000058
   0.978470  0.730819 -0.000056  0.000019
   0.990393  0.730819  0.000020 -0.000007
   0.997592  0.730819  0.000064 -0.000023
   1.000000  0.730819  0.000078 -0.000027
   0.000000  0.756313 -0.000411  0.000145
   0.002408  0.756313 -0.000426  0.000150
   0.009607  0.756313 -0.000473  0.000166
   0.021530  0.756313 -0.000554  0.000195
   0.038060  0.756313 -0.000668  0.000235
   0.059039  0.756313 -0.000817  0.000288
   0.084265  0.756313 -0.000999  0.000352
   0.113495  0.756313 -0.001214  0.000428
   0.146447  0.756313 -0.001453  0.000512
   0.182803  0.756313 -0.001707  0.000602
   0.222215  0.756313 -0.001963  0.000692
   0.264302  0.756313 -0.002202  0.000776
   0.308658  0.756313 -0.002411  0.000850
   0.354858  0.756313 -0.002574  0.000907
   0.402455  0.756313 -0.002682  0.000945
   0.450991  0.756313 -0.002730  0.000962
   0.500000  0.756313 -0.002713  0.000956
   0.549009  0.756313 -0.002633  0.000928
   0.597545  0.756313 -0.002493  0.000878
   0.645142  0.756313 -0.002297  0.000809
   0.691342  0.756313 -0.002056  0.000724
   0.735698  0.756313 -0.001786  0.000629
   0.777785  0.756313 -0.001501  0.000529
   0.817197  0.756313 -0.001218  0.000429
   0.853553  0.756313 -0.000953  0.000336
   0.886505  0.756313 -0.000714  0.000251
   0.915735  0.756313 -0.000508  0.000179
   0.940961  0.756313 -0.000339  0.000119
   0.961940  0.756313 -0.000205  0.000072
   0.978470  0.756313 -0.000104  0.000037
   0.990393  0.756313 -0.000035  0.000012
   0.997592  0.756313  0.000006 -0.000002
   1.000000  0.756313  0.000019 -0.000007
   0.000000  0.781807 -0.000432  0.000152
   0.002408  0.781807 -0.000446  0.000157
   0.009607  0.781807 -0.000489  0.000172
   0.021530  0.781807 -0.000562  0.000198
   0.038060  0.781807 -0.000666  0.000235
   0.059039  0.781807 -0.000802  0.000283
   0.084265  0.781807 -0.000968  0.000341
