...Wave Drag Slice...
Inlet Area: 0.000000
Exit Area: 0.000000

Theta:   0.00, Start:   0.48, End:  10.48
         0.00000000,          0.00000101
         0.05263158,          0.21612764
         0.10526316,          0.58353243
         0.15789474,          0.93142725
         0.21052632,          1.19634305
         0.26315789,          1.40430825
         0.31578947,          1.60263763
         0.36842105,          1.79318374
         0.42105263,          1.95402415
         0.47368421,          2.23583597
         0.52631579,          2.74289227
         0.57894737,          3.09198746
         0.63157895,          2.84971798
         0.68421053,          2.56418458
         0.73684211,          2.08980376
         0.78947368,          1.70181743
         0.84210526,          1.38785370
         0.89473684,          0.81445765
         0.94736842,          0.30139505
         1.00000000,          0.00000151

Theta:  20.00, Start:   0.45, End:  10.64
         0.00000000,          0.00000112
         0.05263158,          0.22727319
         0.10526316,          0.59498572
         0.15789474,          0.94336326
         0.21052632,          1.21228137
         0.26315789,          1.42694370
         0.31578947,          1.62781111
         0.36842105,          1.81698712
         0.42105263,          2.09129479
         0.47368421,          2.54569219
         0.52631579,          2.82459452
         0.57894737,          2.69422962
         0.63157895,          2.63952402
         0.68421053,          2.38502735
         0.73684211,          1.98677944
         0.78947368,          1.65382606
         0.84210526,          1.31283057
         0.89473684,          0.72222616
         0.94736842,          0.19437031
         1.00000000,          0.00000000

Theta:  40.00, Start:   0.37, End:  12.42
         0.00000000,          0.00000146
         0.05263158,          0.29541249
         0.10526316,          0.72240777
         0.15789474,          1.09174112
         0.21052632,          1.37887829
         0.26315789,          1.62170071
         0.31578947,          2.36857709
         0.36842105,          2.40453597
         0.42105263,          2.10862692
         0.47368421,          2.37901861
         0.52631579,          2.64414873
         0.57894737,          2.43778636
         0.63157895,          2.02912454
         0.68421053,          1.48869489
         0.73684211,          1.05103375
         0.78947368,          0.37993328
         0.84210526,          0.05014222
         0.89473684,          0.03924383
         0.94736842,          0.02951656
         1.00000000,          0.00000000

Theta:  60.00, Start:   0.24, End:  13.69
         0.00000000,          0.00000207
         0.05263158,          0.34670469
         0.10526316,          0.80322831
         0.15789474,          1.18858390
         0.21052632,          1.68189709
         0.26315789,          2.13779553
         0.31578947,          2.15833653
         0.36842105,          2.05047793
         0.42105263,          2.13231412
         0.47368421,          2.53444274
         0.52631579,          2.44514583
         0.57894737,          2.04332744
         0.63157895,          1.29956347
         0.68421053,          0.74919651
         0.73684211,          0.12427821
         0.78947368,          0.05041308
         0.84210526,          0.04099998
         0.89473684,          0.03255985
         0.94736842,          0.02509054
         1.00000000,          0.00000000

