...Wave Drag Slice...
Inlet Area: 0.000000
Exit Area: 0.000000

Theta:   0.00, Start:   0.34, End:  10.34
         0.00000000,          0.00000071
         0.05263158,          0.15035909
         0.10526316,          0.38715680
         0.15789474,          0.61180074
         0.21052632,          0.79933998
         0.26315789,          0.93601850
         0.31578947,          1.02998970
         0.36842105,          1.09469986
         0.42105263,          1.13284647
         0.47368421,          1.14702303
         0.52631579,          1.33244903
         0.57894737,          1.85946601
         0.63157895,          2.37331945
         0.68421053,          2.09562276
         0.73684211,          1.79933523
         0.78947368,          1.32861653
         0.84210526,          1.06818114
         0.89473684,          0.61819085
         0.94736842,          0.19937500
         1.00000000,          0.00000097

Theta:  20.00, Start:   0.32, End:  10.56
         0.00000000,          0.00000074
         0.05263158,          0.15710218
         0.10526316,          0.39937113
         0.15789474,          0.62700936
         0.21052632,          0.81396767
         0.26315789,          0.94860876
         0.31578947,          1.04082454
         0.36842105,          1.10216635
         0.42105263,          1.13645368
         0.47368421,          1.18589196
         0.52631579,          1.50801730
         0.57894737,          2.08507662
         0.63157895,          2.23015754
         0.68421053,          1.87567281
         0.73684211,          1.57172269
         0.78947368,          1.22268902
         0.84210526,          0.96670892
         0.89473684,          0.50711396
         0.94736842,          0.12323482
         1.00000000,          0.00000000

Theta:  40.00, Start:   0.26, End:  11.81
         0.00000000,          0.00000081
         0.05263158,          0.19105372
         0.10526316,          0.45977222
         0.15789474,          0.70102741
         0.21052632,          0.88702637
         0.26315789,          1.01191500
         0.31578947,          1.08965651
         0.36842105,          1.13180921
         0.42105263,          1.38055017
         0.47368421,          1.94767638
         0.52631579,          1.61651294
         0.57894737,          1.90962995
         0.63157895,          1.75231308
         0.68421053,          1.45885895
         0.73684211,          0.98389774
         0.78947368,          0.60690890
         0.84210526,          0.14752501
         0.89473684,          0.04919969
         0.94736842,          0.03477180
         1.00000000,          0.00000000

Theta:  60.00, Start:   0.17, End:  12.69
         0.00000000,          0.00000092
         0.05263158,          0.21653792
         0.10526316,          0.50232647
         0.15789474,          0.74989154
         0.21052632,          0.93381459
         0.26315789,          1.04978779
         0.31578947,          1.11396280
         0.36842105,          1.74626227
         0.42105263,          1.58073852
         0.47368421,          1.30136674
         0.52631579,          1.80583856
         0.57894737,          1.81282634
         0.63157895,          1.53932200
         0.68421053,          0.92204120
         0.73684211,          0.53810937
         0.78947368,          0.10701859
         0.84210526,          0.05393480
         0.89473684,          0.04172223
         0.94736842,          0.03107527
         1.00000000,          0.00000000

Theta:  80.00, Start:   0.06, End:  13.11
         0.00000000,          0.00000101
         0.05263158,          0.23043025
         0.10526316,          0.52546712
         0.15789474,          0.77514341
         0.21052632,          0.95708974
         0.26315789,          1.06528298
         0.31578947,          1.23381869
         0.36842105,          1.71428914
         0.42105263,          1.31347908
         0.47368421,          1.30049928
         0.52631579,          1.80968134
         0.57894737,          1.74694999
         0.63157895,          1.38446460
         0.68421053,          0.71257081
         0.73684211,          0.28474636
         0.78947368,          0.07570435
         0.84210526,          0.04949214
         0.89473684,          0.03855424
         0.94736842,          0.02898046
         1.00000000,          0.00000000

Theta: 100.00, Start:  -0.06, End:  13.02
         0.00000000,          0.00000101
         0.05263158,          0.23168804
         0.10526316,          0.52771985
         0.15789474,          0.77705008
         0.21052632,          0.95670924
         0.26315789,          1.06330688
         0.31578947,          1.21711799
         0.36842105,          1.71647071
         0.42105263,          1.31419549
         0.47368421,          1.23170909
         0.52631579,          1.68033852
         0.57894737,          1.77597204
         0.63157895,          1.48600677
         0.68421053,          0.74556626
         0.73684211,          0.27051000
         0.78947368,          0.09341190
         0.84210526,          0.04936323
         0.89473684,          0.03846604
         0.94736842,          0.02892616
         1.00000000,          0.00000000

Theta: 120.00, Start:  -0.17, End:  12.43
         0.00000000,          0.00000093
         0.05263158,          0.22017103
         0.10526316,          0.50882042
         0.15789474,          0.75558829
         0.21052632,          0.93368863
         0.26315789,          1.04446574
         0.31578947,          1.10716408
         0.36842105,          1.71910290
         0.42105263,          1.58777855
         0.47368421,          1.26770839
         0.52631579,          1.34104131
         0.57894737,          1.75189005
         0.63157895,          1.66394331
         0.68421053,          1.26107886
         0.73684211,          0.52260956
         0.78947368,          0.13359855
         0.84210526,          0.07356141
         0.89473684,          0.04142644
         0.94736842,          0.03089738
         1.00000000,          0.00000000

Theta: 140.00, Start:  -0.26, End:  11.40
         0.00000000,          0.00000083
         0.05263158,          0.19668359
         0.10526316,          0.47012444
         0.15789474,          0.71109587
         0.21052632,          0.89013469
         0.26315789,          1.00697135
         0.31578947,          1.08030766
         0.36842105,          1.12356218
         0.42105263,          1.38264625
         0.47368421,          1.89762751
         0.52631579,          1.34250401
         0.57894737,          1.32818411
         0.63157895,          1.68271906
         0.68421053,          1.68189564
         0.73684211,          1.31435027
         0.78947368,          0.71720052
         0.84210526,          0.17068836
         0.89473684,          0.08368185
         0.94736842,          0.03520441
         1.00000000,          0.00000000

Theta: 160.00, Start:  -0.32, End:  10.65
         0.00000000,          0.00000075
         0.05263158,          0.17645087
         0.10526316,          0.44011321
         0.15789474,          0.67672267
         0.21052632,          0.85623268
         0.26315789,          0.97433824
         0.31578947,          1.05415079
         0.36842105,          1.10664750
         0.42105263,          1.13678903
         0.47368421,          1.34059057
         0.52631579,          1.70211496
         0.57894737,          1.73323925
         0.63157895,          1.48415958
         0.68421053,          1.66082971
         0.73684211,          1.65181551
         0.78947368,          1.26762449
         0.84210526,          0.73533029
         0.89473684,          0.19389664
         0.94736842,          0.02967951
         1.00000000,          0.00000011

Theta: 180.00, Start:  -0.34, End:  10.35
         0.00000000,          0.00000072
         0.05263158,          0.16849782
         0.10526316,          0.42688483
         0.15789474,          0.66202044
         0.21052632,          0.84215768
         0.26315789,          0.96162207
         0.31578947,          1.04325321
         0.36842105,          1.09860876
         0.42105263,          1.13278275
         0.47368421,          1.20414190
         0.52631579,          1.53331234
         0.57894737,          1.76264168
