# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
6

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,FuselageGeom,0,QPQPMXJFFJ,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,21,81
# x,y,z,u,w
3.899064103976858098e-01, 1.388134492389690999e-01, 1.059644656821199515e-01, 2.000000000000000111e-01, 3.399999999999999911e+00
3.858075236330834601e-01, 1.533803297747103334e-01, 9.931623513629819766e-02, 2.000000000000000111e-01, 3.450000000000000178e+00
3.816314966543015164e-01, 1.670733489932180738e-01, 9.174532190917374097e-02, 2.000000000000000111e-01, 3.500000000000000000e+00
3.774627216943082786e-01, 1.789440057862250466e-01, 8.451734872212167404e-02, 2.000000000000000111e-01, 3.549999999999999822e+00
3.733843986587654928e-01, 1.898876290340497097e-01, 7.673832545220610202e-02, 2.000000000000000111e-01, 3.600000000000000089e+00
3.694789026327111037e-01, 1.998057259777343830e-01, 6.845676474896254804e-02, 2.000000000000000111e-01, 3.649999999999999911e+00
3.658286087011823895e-01, 2.085998038583216641e-01, 5.972117926192629933e-02, 2.000000000000000111e-01, 3.700000000000000178e+00
3.625158919492171838e-01, 2.161713699168538450e-01, 5.058008164063284434e-02, 2.000000000000000111e-01, 3.750000000000000000e+00
3.596229184067006868e-01, 2.224214588158888450e-01, 4.108625105682085776e-02, 2.000000000000000111e-01, 3.799999999999999822e+00
3.572310178829092853e-01, 2.272492149040458709e-01, 3.130953277104213395e-02, 2.000000000000000111e-01, 3.850000000000000089e+00
3.554213278247831953e-01, 2.305534780528928351e-01, 2.132419872039091613e-02, 2.000000000000000111e-01, 3.899999999999999911e+00
3.542753695351938958e-01, 2.322369556981591365e-01, 1.120822515584738929e-02, 2.000000000000000111e-01, 3.950000000000000178e+00
3.538751026245671172e-01, 2.321510945282100891e-01, 0.000000000000000000e+00, 2.000000000000000111e-01, 4.000000000000000000e+00
8.355420056333073831e-01, 3.927699813442362964e-01, 0.000000000000000000e+00, 4.000000000000000222e-01, 0.000000000000000000e+00
8.359914354355563182e-01, 3.890069302299284937e-01, -2.334400875557392230e-02, 4.000000000000000222e-01, 5.000000000000000278e-02
8.372806712723070977e-01, 3.834566027954821044e-01, -4.655174221993825523e-02, 4.000000000000000222e-01, 1.000000000000000056e-01
8.393201018374544242e-01, 3.762683133850129868e-01, -6.952316409775213812e-02, 4.000000000000000222e-01, 1.499999999999999944e-01
8.420201158248928897e-01, 3.675913763426371661e-01, -9.215823809367471031e-02, 4.000000000000000222e-01, 2.000000000000000111e-01
8.452911019285161975e-01, 3.575751060124706115e-01, -1.143569279123651111e-01, 4.000000000000000222e-01, 2.500000000000000000e-01
8.490433906940360043e-01, 3.463718218688637829e-01, -1.360326202631688963e-01, 4.000000000000000222e-01, 2.999999999999999889e-01
8.531870800744330019e-01, 3.341458639071067660e-01, -1.571523938741771209e-01, 4.000000000000000222e-01, 3.499999999999999778e-01
8.576321168844174281e-01, 3.210639653582935682e-01, -1.776970286584895753e-01, 4.000000000000000222e-01, 4.000000000000000222e-01
8.622865523019818124e-01, 3.064315064697660240e-01, -1.956227467977303958e-01, 4.000000000000000222e-01, 4.500000000000000111e-01
8.670567183505453190e-01, 2.867429474035791959e-01, -2.096363410853183951e-01, 4.000000000000000222e-01, 5.000000000000000000e-01
8.718475114343202659e-01, 2.624093979185442294e-01, -2.189972583129744521e-01, 4.000000000000000222e-01, 5.500000000000000444e-01
8.765621431310705036e-01, 2.349602695416080911e-01, -2.224705013749476712e-01, 4.000000000000000222e-01, 5.999999999999999778e-01
8.811024124535044022e-01, 2.056252815768452868e-01, -2.244458772104063748e-01, 4.000000000000000222e-01, 6.500000000000000222e-01
8.853683930542797231e-01, 1.761823225400667159e-01, -2.259914051221029174e-01, 4.000000000000000222e-01, 6.999999999999999556e-01
8.892583318512539137e-01, 1.467168073256323590e-01, -2.271690823951371119e-01, 4.000000000000000222e-01, 7.500000000000000000e-01
8.926703127588654363e-01, 1.172978979931312837e-01, -2.280378573251414798e-01, 4.000000000000000222e-01, 8.000000000000000444e-01
8.955021254396413610e-01, 8.792935390551967489e-02, -2.286422821704944264e-01, 4.000000000000000222e-01, 8.499999999999999778e-01
8.976514859931317147e-01, 5.859858375159530258e-02, -2.290233101802608140e-01, 4.000000000000000222e-01, 9.000000000000000222e-01
8.990161105188849699e-01, 2.929299622015614502e-02, -2.292218946035055049e-01, 4.000000000000000222e-01, 9.499999999999999556e-01
8.994937151164508204e-01, -4.914089064507341810e-17, -2.292789886892931950e-01, 4.000000000000000222e-01, 1.000000000000000000e+00
8.990161105188624324e-01, -2.929299622009150228e-02, -2.292218946036607974e-01, 4.000000000000000222e-01, 1.050000000000000044e+00
8.976514859930923018e-01, -5.859858375140124948e-02, -2.290233101805326243e-01, 4.000000000000000222e-01, 1.100000000000000089e+00
8.955021254395965080e-01, -8.792935390522842176e-02, -2.286422821708050945e-01, 4.000000000000000222e-01, 1.149999999999999911e+00
8.926703127588313524e-01, -1.172978979928724907e-01, -2.280378573253745711e-01, 4.000000000000000222e-01, 1.199999999999999956e+00
8.892583318512539137e-01, -1.467168073256325256e-01, -2.271690823951371674e-01, 4.000000000000000222e-01, 1.250000000000000000e+00
8.853683930543279068e-01, -1.761823225405039217e-01, -2.259914051217729036e-01, 4.000000000000000222e-01, 1.300000000000000044e+00
8.811024124535498103e-01, -2.056252815772662834e-01, -2.244458772100957344e-01, 4.000000000000000222e-01, 1.350000000000000089e+00
8.765621431310435252e-01, -2.349602695413492426e-01, -2.224705013751370197e-01, 4.000000000000000222e-01, 1.399999999999999911e+00
8.718475060912693753e-01, -2.624093494591360765e-01, -2.189972937533082864e-01, 4.000000000000000222e-01, 1.449999999999999956e+00
8.670567183505452080e-01, -2.867429474035791959e-01, -2.096363410853184228e-01, 4.000000000000000222e-01, 1.500000000000000000e+00
8.622865577144085414e-01, -3.064315459039693157e-01, -1.956227008454423377e-01, 4.000000000000000222e-01, 1.550000000000000044e+00
8.576321168844585063e-01, -3.210639653585609654e-01, -1.776970286581804059e-01, 4.000000000000000222e-01, 1.600000000000000089e+00
8.531870800743737160e-01, -3.341458639066455794e-01, -1.571523938746162141e-01, 4.000000000000000222e-01, 1.649999999999999911e+00
8.490433906939591768e-01, -3.463718218683179417e-01, -1.360326202634691006e-01, 4.000000000000000222e-01, 1.699999999999999956e+00
8.452911019285183070e-01, -3.575751060124706671e-01, -1.143569279123651666e-01, 4.000000000000000222e-01, 1.750000000000000000e+00
8.420201158250074647e-01, -3.675913763432961390e-01, -9.215823809427690916e-02, 4.000000000000000222e-01, 1.800000000000000044e+00
8.393201018376689193e-01, -3.762683133861890461e-01, -6.952316409944213349e-02, 4.000000000000000222e-01, 1.850000000000000089e+00
8.372806712725640033e-01, -3.834566027968457913e-01, -4.655174222241502402e-02, 4.000000000000000222e-01, 1.899999999999999911e+00
8.359914354357560473e-01, -3.890069302309627775e-01, -2.334400875774956738e-02, 4.000000000000000222e-01, 1.949999999999999956e+00
8.355420056333071610e-01, -3.927699813442362964e-01, -2.394451990200091314e-17, 4.000000000000000222e-01, 2.000000000000000000e+00
8.359923667664559410e-01, -3.945372838027948470e-01, 2.279610280826114416e-02, 4.000000000000000222e-01, 2.049999999999999822e+00
