WARNING: 2 open meshes merged
     Merged: WingGeom
     Merged: Horizontal_Stabilizer
...Mass Properties...
4 Num Comps
4 Total Num Meshes
9152 Total Num Tris

9.756690053009777e+00             Total Mass
5.410827172840546e+00 -3.318207179757366e-06 6.805509045538141e-02       Center of Gravity
7.382564199943976e+00 5.003759356572891e+01 5.533943557085066e+01       Ixx, Iyy, Izz
-1.657211071185259e-02 1.469147212275216e+00 -3.200509318076453e-03       Ixy, Ixz, Iyz
9.756690053009777e+00             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
FuselageGeom	8.225686821874497e+00	5.147046246417746e+00	-3.930005906685176e-06	7.141352745957265e-03	1.724587197589163e+00	4.322640814839775e+01	4.382990231507954e+01	-1.586457658101883e-02	8.390130267466812e-02	-3.814371494781479e-03	8.225686821874497e+00
WingGeom	8.574094451403550e-01	5.980313287286506e+00	3.201031810576397e-06	5.026284470653910e-02	5.041146984271515e+00	7.946925829671503e-01	5.831329491912011e+00	-2.059002067435110e-05	1.333041389524437e-02	5.588792323934553e-04	8.574094451403550e-01
Horizontal_Stabilizer	1.802103201703991e-01	9.021792328166567e+00	2.318161630204132e-17	6.483090859373498e-01	9.552428416982246e-02	8.970405701615512e-02	1.708418548746691e-01	-4.527197621067352e-05	1.083861293918858e-02	5.290515337630566e-06	1.802103201703991e-01
Fuselage_Engine	4.933834658245232e-01	7.499999999999997e+00	-5.659525075117368e-06	9.025881450010884e-01	8.622251994538839e-02	1.380713092613138e-01	1.537276547776259e-01	-6.459287571526000e-04	-2.014387677139725e-04	5.010238329742973e-05	4.933834658245232e-01
Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
Totals	9.756690053009777e+00	5.410827172840546e+00	-3.318207179757366e-06	6.805509045538141e-02	7.382564199943976e+00	5.003759356572891e+01	5.533943557085066e+01	-1.657211071185259e-02	1.469147212275216e+00	-3.200509318076453e-03	9.756690053009777e+00

...Filling Mass Properties (Volume Only -- No Shell or Point Mass)...
10 Num Slice

Slice	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
5.000000000000000e-01	1.375566512681838e-01	5.000000000000002e-01	-6.619205974931314e-07	-1.890799038938525e-03	5.278875430372564e-03	2.968834767630401e-02	3.290579911581178e-02	8.378872413330760e-05	1.209173536475742e-04	-1.251719301066902e-04	1.375566512681838e-01
1.500000000000000e+00	7.276119017689875e-01	1.310947771835846e+00	-1.051047537180728e-06	-5.628080011139713e-03	8.790330390412020e-02	2.841778427204003e-01	3.299996066150654e-01	-7.687342748333778e-04	-8.136006756524187e-04	-8.932961279409286e-04	7.276119017689875e-01
2.500000000000000e+00	1.654031584249259e+00	1.976933474985687e+00	-4.623579771028907e-07	-5.681945093095079e-03	2.723745035256225e-01	1.112539027925234e+00	1.224497596340370e+00	-2.979036513387574e-03	-2.080177862037603e-03	-1.802759019043713e-03	1.654031584249259e+00
3.500000000000000e+00	2.753306371013405e+00	2.585027309779842e+00	3.372691176068556e-08	-2.105988610814017e-03	5.230842625840927e-01	2.963458057993327e+00	3.146139630675418e+00	-5.538927273406858e-03	5.768172093621785e-03	-2.762732051557133e-03	2.753306371013405e+00
4.500000000000000e+00	4.001025446174849e+00	3.182211203295249e+00	-1.094293877400500e-05	2.433898683819443e-03	8.412960907522201e-01	6.468532668442297e+00	6.776471726802169e+00	-6.200046329236643e-03	2.960012868060951e-02	-2.248935384710406e-03	4.001025446174849e+00
5.500000000000000e+00	5.571719284007431e+00	3.835606752283337e+00	-7.856629791926628e-06	7.599555552801215e-03	2.023522467487096e+00	1.295106354457186e+01	1.424919199807616e+01	-8.545623226928690e-03	7.614616708369115e-02	-2.446760949955876e-03	5.571719284007431e+00
6.500000000000000e+00	6.936343973757060e+00	4.359787332541810e+00	-6.162826180098563e-06	1.043028214215013e-02	4.269970814810687e+00	2.110177574967640e+01	2.447670657756488e+01	-1.170484896117767e-02	1.166737312917981e-01	-2.574680088259512e-03	6.936343973757060e+00
7.500000000000000e+00	8.629931519816719e+00	4.976040781757930e+00	-3.751445641062029e-06	6.269223641154351e-02	7.090216602165774e+00	3.535980162674178e+01	4.059055432332303e+01	-1.515696036580990e-02	1.253337635098424e+00	-2.835174861690704e-03	8.629931519816719e+00
8.500000000000000e+00	9.485265115728645e+00	5.293813735197877e+00	-3.413159104130004e-06	6.240896145794754e-02	7.255149128324799e+00	4.526001369708569e+01	5.053958511396136e+01	-1.632288290217246e-02	1.244132597259633e+00	-3.041512967240216e-03	9.485265115728645e+00
9.500000000000000e+00	9.756690053009780e+00	5.410827172840544e+00	-3.318207179834562e-06	6.805509045538140e-02	7.382564199943979e+00	5.003759356572905e+01	5.533943557085072e+01	-1.657211071185339e-02	1.469147212275216e+00	-3.200509318076469e-03	9.756690053009780e+00
