   0.940961  0.334328  0.007160 -0.003482
   0.961940  0.334328  0.009859 -0.004794
   0.978470  0.334328  0.011474 -0.005579
   0.990393  0.334328  0.012350 -0.006004
   0.997592  0.334328  0.012766 -0.006207
   1.000000  0.334328  0.012886 -0.006265
   0.000000  0.352239  0.011382 -0.005534
   0.002408  0.352239  0.011260 -0.005475
   0.009607  0.352239  0.010847 -0.005274
   0.021530  0.352239  0.010002 -0.004863
   0.038060  0.352239  0.008490 -0.004128
   0.059039  0.352239  0.006023 -0.002929
   0.084265  0.352239  0.002375 -0.001155
   0.113495  0.352239 -0.002424  0.001179
   0.146447  0.352239 -0.007864  0.003826
   0.182803  0.352239 -0.012934  0.006295
   0.222215  0.352239 -0.016454  0.008009
   0.264302  0.352239 -0.017731  0.008631
   0.308658  0.352239 -0.017059  0.008303
   0.354858  0.352239 -0.015476  0.007532
   0.402455  0.352239 -0.013976  0.006802
   0.450991  0.352239 -0.013024  0.006338
   0.500000  0.352239 -0.012710  0.006185
   0.549009  0.352239 -0.013030  0.006341
   0.597545  0.352239 -0.013989  0.006808
   0.645142  0.352239 -0.015496  0.007542
   0.691342  0.352239 -0.017085  0.008316
   0.735698  0.352239 -0.017748  0.008639
   0.777785  0.352239 -0.016441  0.008002
   0.817197  0.352239 -0.012876  0.006266
   0.853553  0.352239 -0.007767  0.003779
   0.886505  0.352239 -0.002314  0.001126
   0.915735  0.352239  0.002474 -0.001203
   0.940961  0.352239  0.006100 -0.002966
   0.961940  0.352239  0.008543 -0.004154
   0.978470  0.352239  0.010037 -0.004880
   0.990393  0.352239  0.010870 -0.005285
   0.997592  0.352239  0.011275 -0.005482
   1.000000  0.352239  0.011394 -0.005540
   0.000000  0.370149  0.010078 -0.004900
   0.002408  0.370149  0.009959 -0.004842
   0.009607  0.370149  0.009561 -0.004649
   0.021530  0.370149  0.008763 -0.004261
   0.038060  0.370149  0.007366 -0.003582
   0.059039  0.370149  0.005130 -0.002495
   0.084265  0.370149  0.001868 -0.000909
   0.113495  0.370149 -0.002389  0.001162
   0.146447  0.370149 -0.007212  0.003509
   0.182803  0.370149 -0.011751  0.005718
   0.222215  0.370149 -0.015000  0.007300
   0.264302  0.370149 -0.016346  0.007956
   0.308658  0.370149 -0.015983  0.007779
   0.354858  0.370149 -0.014744  0.007176
   0.402455  0.370149 -0.013484  0.006562
   0.450991  0.370149 -0.012654  0.006158
   0.500000  0.370149 -0.012375  0.006022
   0.549009  0.370149 -0.012659  0.006161
   0.597545  0.370149 -0.013495  0.006568
   0.645142  0.370149 -0.014761  0.007184
   0.691342  0.370149 -0.016002  0.007789
   0.735698  0.370149 -0.016357  0.007962
   0.777785  0.370149 -0.014985  0.007293
   0.817197  0.370149 -0.011698  0.005693
   0.853553  0.370149 -0.007130  0.003469
   0.886505  0.370149 -0.002296  0.001117
   0.915735  0.370149  0.001953 -0.000950
   0.940961  0.370149  0.005197 -0.002528
   0.961940  0.370149  0.007414 -0.003605
   0.978470  0.370149  0.008795 -0.004277
   0.990393  0.370149  0.009583 -0.004660
   0.997592  0.370149  0.009975 -0.004850
   1.000000  0.370149  0.010093 -0.004908
   0.000000  0.388060  0.008937 -0.004346
   0.002408  0.388060  0.008821 -0.004289
   0.009607  0.388060  0.008440 -0.004104
   0.021530  0.388060  0.007688 -0.003738
   0.038060  0.388060  0.006397 -0.003111
   0.059039  0.388060  0.004366 -0.002123
   0.084265  0.388060  0.001439 -0.000700
   0.113495  0.388060 -0.002352  0.001144
   0.146447  0.388060 -0.006647  0.003234
   0.182803  0.388060 -0.010724  0.005218
   0.222215  0.388060 -0.013727  0.006681
   0.264302  0.388060 -0.015111  0.007355
   0.308658  0.388060 -0.014992  0.007297
   0.354858  0.388060 -0.014044  0.006835
   0.402455  0.388060 -0.012998  0.006326
   0.450991  0.388060 -0.012281  0.005977
   0.500000  0.388060 -0.012035  0.005857
   0.549009  0.388060 -0.012286  0.005979
   0.597545  0.388060 -0.013008  0.006331
   0.645142  0.388060 -0.014058  0.006842
   0.691342  0.388060 -0.015007  0.007304
   0.735698  0.388060 -0.015117  0.007357
   0.777785  0.388060 -0.013710  0.006672
   0.817197  0.388060 -0.010677  0.005196
   0.853553  0.388060 -0.006577  0.003200
   0.886505  0.388060 -0.002274  0.001106
   0.915735  0.388060  0.001512 -0.000735
   0.940961  0.388060  0.004424 -0.002152
   0.961940  0.388060  0.006441 -0.003132
   0.978470  0.388060  0.007718 -0.003753
   0.990393  0.388060  0.008462 -0.004115
   0.997592  0.388060  0.008839 -0.004298
   1.000000  0.388060  0.008953 -0.004353
   0.000000  0.405970  0.007936 -0.003859
   0.002408  0.405970  0.007824 -0.003805
   0.009607  0.405970  0.007460 -0.003628
   0.021530  0.405970  0.006753 -0.003284
   0.038060  0.405970  0.005559 -0.002703
   0.059039  0.405970  0.003710 -0.001804
   0.084265  0.405970  0.001075 -0.000523
   0.113495  0.405970 -0.002316  0.001126
   0.146447  0.405970 -0.006155  0.002995
   0.182803  0.405970 -0.009829  0.004783
   0.222215  0.405970 -0.012608  0.006136
   0.264302  0.405970 -0.014005  0.006816
   0.308658  0.405970 -0.014081  0.006853
   0.354858  0.405970 -0.013378  0.006511
   0.402455  0.405970 -0.012520  0.006093
   0.450991  0.405970 -0.011908  0.005795
   0.500000  0.405970 -0.011694  0.005691
   0.549009  0.405970 -0.011912  0.005797
   0.597545  0.405970 -0.012529  0.006097
   0.645142  0.405970 -0.013389  0.006516
   0.691342  0.405970 -0.014093  0.006859
   0.735698  0.405970 -0.014007  0.006817
   0.777785  0.405970 -0.012591  0.006128
   0.817197  0.405970 -0.009788  0.004763
   0.853553  0.405970 -0.006094  0.002965
   0.886505  0.405970 -0.002248  0.001094
   0.915735  0.405970  0.001138 -0.000553
   0.940961  0.405970  0.003761 -0.001829
   0.961940  0.405970  0.005599 -0.002723
   0.978470  0.405970  0.006782 -0.003298
   0.990393  0.405970  0.007482 -0.003638
   0.997592  0.405970  0.007843 -0.003814
   1.000000  0.405970  0.007953 -0.003867
   0.000000  0.423881  0.007055 -0.003431
   0.002408  0.423881  0.006948 -0.003379
   0.009607  0.423881  0.006601 -0.003210
   0.021530  0.423881  0.005937 -0.002887
   0.038060  0.423881  0.004833 -0.002350
   0.059039  0.423881  0.003144 -0.001529
   0.084265  0.423881  0.000765 -0.000372
   0.113495  0.423881 -0.002279  0.001108
   0.146447  0.423881 -0.005723  0.002784
   0.182803  0.423881 -0.009046  0.004402
   0.222215  0.423881 -0.011620  0.005655
   0.264302  0.423881 -0.013012  0.006333
   0.308658  0.423881 -0.013243  0.006445
   0.354858  0.423881 -0.012744  0.006202
   0.402455  0.423881 -0.012053  0.005865
   0.450991  0.423881 -0.011535  0.005613
   0.500000  0.423881 -0.011351  0.005524
   0.549009  0.423881 -0.011538  0.005615
   0.597545  0.423881 -0.012059  0.005869
   0.645142  0.423881 -0.012753  0.006206
   0.691342  0.423881 -0.013250  0.006449
   0.735698  0.423881 -0.013012  0.006332
   0.777785  0.423881 -0.011603  0.005647
   0.817197  0.423881 -0.009009  0.004384
   0.853553  0.423881 -0.005670  0.002758
   0.886505  0.423881 -0.002220  0.001080
   0.915735  0.423881  0.000819 -0.000399
   0.940961  0.423881  0.003190 -0.001551
   0.961940  0.423881  0.004868 -0.002367
   0.978470  0.423881  0.005964 -0.002900
   0.990393  0.423881  0.006623 -0.003221
   0.997592  0.423881  0.006966 -0.003387
   1.000000  0.423881  0.007072 -0.003439
   0.000000  0.441791  0.006278 -0.003053
   0.002408  0.441791  0.006176 -0.003003
   0.009607  0.441791  0.005846 -0.002843
   0.021530  0.441791  0.005223 -0.002540
   0.038060  0.441791  0.004200 -0.002043
   0.059039  0.441791  0.002655 -0.001291
   0.084265  0.441791  0.000499 -0.000243
   0.113495  0.441791 -0.002242  0.001090
   0.146447  0.441791 -0.005343  0.002600
   0.182803  0.441791 -0.008358  0.004067
   0.222215  0.441791 -0.010745  0.005229
   0.264302  0.441791 -0.012119  0.005898
   0.308658  0.441791 -0.012469  0.006068
   0.354858  0.441791 -0.012142  0.005909
   0.402455  0.441791 -0.011596  0.005643
   0.450991  0.441791 -0.011165  0.005433
   0.500000  0.441791 -0.011009  0.005357
   0.549009  0.441791 -0.011168  0.005435
   0.597545  0.441791 -0.011602  0.005646
   0.645142  0.441791 -0.012149  0.005912
   0.691342  0.441791 -0.012474  0.006071
   0.735698  0.441791 -0.012117  0.005896
   0.777785  0.441791 -0.010728  0.005220
   0.817197  0.441791 -0.008324  0.004050
   0.853553  0.441791 -0.005296  0.002577
   0.886505  0.441791 -0.002191  0.001066
   0.915735  0.441791  0.000547 -0.000266
   0.940961  0.441791  0.002696 -0.001311
   0.961940  0.441791  0.004232 -0.002058
   0.978470  0.441791  0.005248 -0.002552
   0.990393  0.441791  0.005866 -0.002853
   0.997592  0.441791  0.006193 -0.003011
   1.000000  0.441791  0.006294 -0.003061
   0.000000  0.459701  0.005591 -0.002719
   0.002408  0.459701  0.005493 -0.002671
   0.009607  0.459701  0.005181 -0.002520
   0.021530  0.459701  0.004596 -0.002235
   0.038060  0.459701  0.003647 -0.001774
   0.059039  0.459701  0.002231 -0.001085
   0.084265  0.459701  0.000272 -0.000132
   0.113495  0.459701 -0.002205  0.001073
   0.146447  0.459701 -0.005007  0.002436
   0.182803  0.459701 -0.007750  0.003771
   0.222215  0.459701 -0.009966  0.004850
   0.264302  0.459701 -0.011313  0.005505
   0.308658  0.459701 -0.011756  0.005721
   0.354858  0.459701 -0.011572  0.005632
   0.402455  0.459701 -0.011153  0.005427
   0.450991  0.459701 -0.010800  0.005255
   0.500000  0.459701 -0.010669  0.005192
   0.549009  0.459701 -0.010802  0.005257
   0.597545  0.459701 -0.011158  0.005430
   0.645142  0.459701 -0.011578  0.005634
   0.691342  0.459701 -0.011759  0.005723
   0.735698  0.459701 -0.011309  0.005503
   0.777785  0.459701 -0.009950  0.004842
   0.817197  0.459701 -0.007719  0.003756
   0.853553  0.459701 -0.004966  0.002416
   0.886505  0.459701 -0.002161  0.001051
   0.915735  0.459701  0.000314 -0.000153
   0.940961  0.459701  0.002267 -0.001103
   0.961940  0.459701  0.003676 -0.001788
   0.978470  0.459701  0.004619 -0.002246
   0.990393  0.459701  0.005200 -0.002529
   0.997592  0.459701  0.005509 -0.002679
   1.000000  0.459701  0.005606 -0.002726
   0.000000  0.477612  0.004981 -0.002422
   0.002408  0.477612  0.004887 -0.002377
   0.009607  0.477612  0.004592 -0.002233
   0.021530  0.477612  0.004043 -0.001966
   0.038060  0.477612  0.003163 -0.001538
   0.059039  0.477612  0.001862 -0.000906
   0.084265  0.477612  0.000078 -0.000038
   0.113495  0.477612 -0.002168  0.001055
   0.146447  0.477612 -0.004708  0.002290
   0.182803  0.477612 -0.007211  0.003508
   0.222215  0.477612 -0.009272  0.004512
   0.264302  0.477612 -0.010583  0.005150
   0.308658  0.477612 -0.011097  0.005400
   0.354858  0.477612 -0.011033  0.005369
   0.402455  0.477612 -0.010723  0.005218
   0.450991  0.477612 -0.010440  0.005080
   0.500000  0.477612 -0.010331  0.005027
   0.549009  0.477612 -0.010442  0.005081
   0.597545  0.477612 -0.010727  0.005220
   0.645142  0.477612 -0.011037  0.005371
   0.691342  0.477612 -0.011099  0.005401
   0.735698  0.477612 -0.010578  0.005147
   0.777785  0.477612 -0.009256  0.004504
   0.817197  0.477612 -0.007183  0.003495
   0.853553  0.477612 -0.004671  0.002273
   0.886505  0.477612 -0.002129  0.001036
   0.915735  0.477612  0.000115 -0.000056
   0.940961  0.477612  0.001894 -0.000921
   0.961940  0.477612  0.003190 -0.001551
   0.978470  0.477612  0.004064 -0.001977
   0.990393  0.477612  0.004610 -0.002242
   0.997592  0.477612  0.004903 -0.002384
   1.000000  0.477612  0.004996 -0.002429
   0.000000  0.495522  0.004439 -0.002159
   0.002408  0.495522  0.004350 -0.002116
   0.009607  0.495522  0.004071 -0.001980
   0.021530  0.495522  0.003555 -0.001729
   0.038060  0.495522  0.002738 -0.001331
   0.059039  0.495522  0.001541 -0.000749
   0.084265  0.495522 -0.000090  0.000044
   0.113495  0.495522 -0.002132  0.001037
   0.146447  0.495522 -0.004441  0.002160
   0.182803  0.495522 -0.006731  0.003275
   0.222215  0.495522 -0.008649  0.004209
   0.264302  0.495522 -0.009922  0.004828
   0.308658  0.495522 -0.010488  0.005104
   0.354858  0.495522 -0.010523  0.005121
   0.402455  0.495522 -0.010307  0.005016
   0.450991  0.495522 -0.010086  0.004908
   0.500000  0.495522 -0.009998  0.004865
   0.549009  0.495522 -0.010088  0.004909
   0.597545  0.495522 -0.010310  0.005017
   0.645142  0.495522 -0.010526  0.005122
   0.691342  0.495522 -0.010488  0.005104
   0.735698  0.495522 -0.009915  0.004825
   0.777785  0.495522 -0.008634  0.004201
   0.817197  0.495522 -0.006705  0.003262
   0.853553  0.495522 -0.004408  0.002145
   0.886505  0.495522 -0.002098  0.001020
   0.915735  0.495522 -0.000057  0.000028
   0.940961  0.495522  0.001569 -0.000763
   0.961940  0.495522  0.002762 -0.001343
   0.978470  0.495522  0.003575 -0.001739
   0.990393  0.495522  0.004087 -0.001988
   0.997592  0.495522  0.004365 -0.002123
   1.000000  0.495522  0.004453 -0.002165
   0.000000  0.513433  0.003955 -0.001923
   0.002408  0.513433  0.003872 -0.001883
   0.009607  0.513433  0.003608 -0.001754
   0.021530  0.513433  0.003124 -0.001520
   0.038060  0.513433  0.002364 -0.001150
   0.059039  0.513433  0.001259 -0.000612
   0.084265  0.513433 -0.000234  0.000114
   0.113495  0.513433 -0.002096  0.001020
   0.146447  0.513433 -0.004201  0.002044
   0.182803  0.513433 -0.006301  0.003066
   0.222215  0.513433 -0.008090  0.003936
   0.264302  0.513433 -0.009319  0.004535
   0.308658  0.513433 -0.009924  0.004829
   0.354858  0.513433 -0.010040  0.004886
   0.402455  0.513433 -0.009907  0.004821
   0.450991  0.513433 -0.009740  0.004740
   0.500000  0.513433 -0.009671  0.004706
   0.549009  0.513433 -0.009741  0.004740
   0.597545  0.513433 -0.009908  0.004821
   0.645142  0.513433 -0.010042  0.004886
   0.691342  0.513433 -0.009923  0.004829
   0.735698  0.513433 -0.009313  0.004532
   0.777785  0.513433 -0.008075  0.003929
   0.817197  0.513433 -0.006279  0.003055
   0.853553  0.513433 -0.004172  0.002030
   0.886505  0.513433 -0.002065  0.001005
   0.915735  0.513433 -0.000205  0.000100
   0.940961  0.513433  0.001285 -0.000625
   0.961940  0.513433  0.002385 -0.001160
   0.978470  0.513433  0.003142 -0.001528
   0.990393  0.513433  0.003623 -0.001762
   0.997592  0.513433  0.003886 -0.001890
   1.000000  0.513433  0.003969 -0.001930
   0.000000  0.531343  0.003524 -0.001714
   0.002408  0.531343  0.003445 -0.001675
   0.009607  0.531343  0.003195 -0.001554
   0.021530  0.531343  0.002742 -0.001334
   0.038060  0.531343  0.002033 -0.000989
   0.059039  0.531343  0.001012 -0.000492
   0.084265  0.531343 -0.000358  0.000174
   0.113495  0.531343 -0.002061  0.001003
   0.146447  0.531343 -0.003985  0.001939
   0.182803  0.531343 -0.005917  0.002879
   0.222215  0.531343 -0.007586  0.003691
   0.264302  0.531343 -0.008770  0.004268
   0.308658  0.531343 -0.009402  0.004575
   0.354858  0.531343 -0.009584  0.004664
   0.402455  0.531343 -0.009520  0.004632
   0.450991  0.531343 -0.009402  0.004575
   0.500000  0.531343 -0.009349  0.004549
   0.549009  0.531343 -0.009402  0.004575
   0.597545  0.531343 -0.009522  0.004633
   0.645142  0.531343 -0.009585  0.004664
   0.691342  0.531343 -0.009400  0.004574
   0.735698  0.531343 -0.008763  0.004264
   0.777785  0.531343 -0.007571  0.003684
   0.817197  0.531343 -0.005896  0.002868
   0.853553  0.531343 -0.003959  0.001926
   0.886505  0.531343 -0.002033  0.000989
   0.915735  0.531343 -0.000332  0.000161
   0.940961  0.531343  0.001036 -0.000504
   0.961940  0.531343  0.002053 -0.000999
   0.978470  0.531343  0.002759 -0.001342
   0.990393  0.531343  0.003210 -0.001561
   0.997592  0.531343  0.003458 -0.001682
   1.000000  0.531343  0.003537 -0.001720
   0.000000  0.549254  0.003138 -0.001526
   0.002408  0.549254  0.003063 -0.001490
   0.009607  0.549254  0.002828 -0.001375
   0.021530  0.549254  0.002402 -0.001168
   0.038060  0.549254  0.001741 -0.000847
   0.059039  0.549254  0.000796 -0.000387
   0.084265  0.549254 -0.000465  0.000226
   0.113495  0.549254 -0.002026  0.000985
   0.146447  0.549254 -0.003790  0.001844
   0.182803  0.549254 -0.005570  0.002710
   0.222215  0.549254 -0.007129  0.003468
   0.264302  0.549254 -0.008268  0.004023
   0.308658  0.549254 -0.008916  0.004338
   0.354858  0.549254 -0.009153  0.004454
   0.402455  0.549254 -0.009148  0.004451
   0.450991  0.549254 -0.009072  0.004414
   0.500000  0.549254 -0.009034  0.004396
   0.549009  0.549254 -0.009073  0.004415
   0.597545  0.549254 -0.009149  0.004452
   0.645142  0.549254 -0.009153  0.004454
   0.691342  0.549254 -0.008914  0.004337
   0.735698  0.549254 -0.008261  0.004020
   0.777785  0.549254 -0.007116  0.003462
   0.817197  0.549254 -0.005551  0.002700
   0.853553  0.549254 -0.003767  0.001832
   0.886505  0.549254 -0.002002  0.000974
   0.915735  0.549254 -0.000441  0.000215
   0.940961  0.549254  0.000818 -0.000398
   0.961940  0.549254  0.001759 -0.000856
   0.978470  0.549254  0.002417 -0.001176
   0.990393  0.549254  0.002842 -0.001382
   0.997592  0.549254  0.003076 -0.001496
   1.000000  0.549254  0.003151 -0.001532
   0.000000  0.567164  0.002793 -0.001358
   0.002408  0.567164  0.002722 -0.001324
   0.009607  0.567164  0.002499 -0.001216
   0.021530  0.567164  0.002099 -0.001021
   0.038060  0.567164  0.001482 -0.000721
   0.059039  0.567164  0.000606 -0.000295
   0.084265  0.567164 -0.000557  0.000271
   0.113495  0.567164 -0.001992  0.000969
   0.146447  0.567164 -0.003613  0.001757
