 XYZ  0.9887463E+00 0.2883992E+00-0.2274657E-02 0.9995880E+00 0.2883807E+00-0.4644006E-02 0.1009903E+01 0.2883513E+00-0.6904472E-02
 XYZ  0.1019655E+01 0.2883119E+00-0.9095720E-02 0.1028875E+01 0.2882638E+00-0.1120088E-01 0.1037514E+01 0.2882091E+00-0.1319209E-01
 XYZ  0.1045546E+01 0.2881489E+00-0.1508553E-01 0.1052977E+01 0.2880846E+00-0.1687238E-01 0.1059784E+01 0.2880182E+00-0.1853970E-01
 XYZ  0.1065965E+01 0.2879512E+00-0.2008307E-01 0.1071506E+01 0.2878863E+00-0.2147148E-01 0.1076349E+01 0.2878252E+00-0.2270069E-01
 XYZ  0.1080495E+01 0.2877685E+00-0.2378731E-01 0.1083950E+01 0.2877182E+00-0.2470909E-01 0.1086686E+01 0.2876767E+00-0.2544604E-01
 XYZ  0.1088676E+01 0.2876454E+00-0.2598772E-01 0.1089895E+01 0.2876257E+00-0.2632315E-01 0.1090310E+01 0.2876188E+00-0.2643838E-01
 LMN  1812028 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 XYZ  0.2399969E+00 0.3414649E+00 0.3285238E-01 0.2410524E+00 0.3413269E+00 0.3557998E-01 0.2427966E+00 0.3411828E+00 0.3822355E-01
 XYZ  0.2449978E+00 0.3410307E+00 0.4083145E-01 0.2476851E+00 0.3408828E+00 0.4322003E-01 0.2510463E+00 0.3407376E+00 0.4544400E-01
 XYZ  0.2549970E+00 0.3405909E+00 0.4758878E-01 0.2594826E+00 0.3404480E+00 0.4959144E-01 0.2645491E+00 0.3403120E+00 0.5142529E-01
 XYZ  0.2702182E+00 0.3401845E+00 0.5308958E-01 0.2765230E+00 0.3400657E+00 0.5459512E-01 0.2834564E+00 0.3399540E+00 0.5597529E-01
 XYZ  0.2909925E+00 0.3398501E+00 0.5723115E-01 0.2991296E+00 0.3397539E+00 0.5836964E-01 0.3078351E+00 0.3396651E+00 0.5940164E-01
 XYZ  0.3170865E+00 0.3395862E+00 0.6030497E-01 0.3269061E+00 0.3395183E+00 0.6107265E-01 0.3372932E+00 0.3394589E+00 0.6173524E-01
 XYZ  0.3482059E+00 0.3394075E+00 0.6230423E-01 0.3596291E+00 0.3393649E+00 0.6277202E-01 0.3715500E+00 0.3393294E+00 0.6315841E-01
 XYZ  0.3839148E+00 0.3393002E+00 0.6347564E-01 0.3966734E+00 0.3392794E+00 0.6370058E-01 0.4098242E+00 0.3392701E+00 0.6379996E-01
 XYZ  0.4233919E+00 0.3392712E+00 0.6378805E-01 0.4373255E+00 0.3392796E+00 0.6369783E-01 0.4515757E+00 0.3392987E+00 0.6349120E-01
 XYZ  0.4661808E+00 0.3393292E+00 0.6316146E-01 0.4811116E+00 0.3393661E+00 0.6275833E-01 0.4962906E+00 0.3394105E+00 0.6227097E-01
 XYZ  0.5117107E+00 0.3394657E+00 0.6166058E-01 0.5273994E+00 0.3395300E+00 0.6094059E-01 0.5433213E+00 0.3395994E+00 0.6015556E-01
 XYZ  0.5594024E+00 0.3396735E+00 0.5930501E-01 0.5756109E+00 0.3397548E+00 0.5835875E-01 0.5919555E+00 0.3398434E+00 0.5731146E-01
 XYZ  0.6084126E+00 0.3399360E+00 0.5619536E-01 0.6249127E+00 0.3400327E+00 0.5500639E-01 0.6414416E+00 0.3401354E+00 0.5371645E-01
 XYZ  0.6579907E+00 0.3402426E+00 0.5233762E-01 0.6745201E+00 0.3403537E+00 0.5087018E-01 0.6910083E+00 0.3404686E+00 0.4930750E-01
 XYZ  0.7074274E+00 0.3405870E+00 0.4764454E-01 0.7237717E+00 0.3407090E+00 0.4587090E-01 0.7400280E+00 0.3408324E+00 0.4400411E-01
 XYZ  0.7561542E+00 0.3409569E+00 0.4203960E-01 0.7721488E+00 0.3410826E+00 0.3996178E-01 0.7880121E+00 0.3412073E+00 0.3778718E-01
 XYZ  0.8037094E+00 0.3413298E+00 0.3552450E-01 0.8192372E+00 0.3414501E+00 0.3315496E-01 0.8346290E+00 0.3415657E+00 0.3070821E-01
 XYZ  0.8498354E+00 0.3416735E+00 0.2823787E-01 0.8647950E+00 0.3417737E+00 0.2573335E-01 0.8795021E+00 0.3418659E+00 0.2318933E-01
 XYZ  0.8939385E+00 0.3419495E+00 0.2061719E-01 0.9080903E+00 0.3420239E+00 0.1802541E-01 0.9219359E+00 0.3420883E+00 0.1543074E-01
 XYZ  0.9354517E+00 0.3421427E+00 0.1284211E-01 0.9486137E+00 0.3421868E+00 0.1027528E-01 0.9613872E+00 0.3422208E+00 0.7733339E-02
 XYZ  0.9737644E+00 0.3422451E+00 0.5216583E-02 0.9857299E+00 0.3422597E+00 0.2750397E-02 0.9972319E+00 0.3422652E+00 0.3424877E-03
 XYZ  0.1008265E+01 0.3422622E+00-0.2031602E-02 0.1018853E+01 0.3422513E+00-0.4334565E-02 0.1028921E+01 0.3422336E+00-0.6531117E-02
 XYZ  0.1038439E+01 0.3422095E+00-0.8661277E-02 0.1047434E+01 0.3421801E+00-0.1070491E-01 0.1055856E+01 0.3421466E+00-0.1263734E-01
 XYZ  0.1063685E+01 0.3421096E+00-0.1447484E-01 0.1070925E+01 0.3420701E+00-0.1620744E-01 0.1077554E+01 0.3420292E+00-0.1782336E-01
